edge/0/lane/_id,edge/0/lane/_sampledSeconds,edge/0/lane/_departed,edge/0/lane/_arrived,edge/0/lane/_entered,edge/0/lane/_left,edge/0/lane/_laneChangedFrom,edge/0/lane/_laneChangedTo,edge/0/_id,_begin,_end,_id,edge/1/lane/_id,edge/1/lane/_sampledSeconds,edge/1/lane/_traveltime,edge/1/lane/_overlapTraveltime,edge/1/lane/_density,edge/1/lane/_laneDensity,edge/1/lane/_occupancy,edge/1/lane/_waitingTime,edge/1/lane/_timeLoss,edge/1/lane/_speed,edge/1/lane/_departed,edge/1/lane/_arrived,edge/1/lane/_entered,edge/1/lane/_left,edge/1/lane/_laneChangedFrom,edge/1/lane/_laneChangedTo,edge/1/_id,edge/0/lane/_traveltime,edge/0/lane/_overlapTraveltime,edge/0/lane/_density,edge/0/lane/_laneDensity,edge/0/lane/_occupancy,edge/0/lane/_waitingTime,edge/0/lane/_timeLoss,edge/0/lane/_speed,edge/2/lane/_id,edge/2/lane/_sampledSeconds,edge/2/lane/_traveltime,edge/2/lane/_overlapTraveltime,edge/2/lane/_density,edge/2/lane/_laneDensity,edge/2/lane/_occupancy,edge/2/lane/_waitingTime,edge/2/lane/_timeLoss,edge/2/lane/_speed,edge/2/lane/_departed,edge/2/lane/_arrived,edge/2/lane/_entered,edge/2/lane/_left,edge/2/lane/_laneChangedFrom,edge/2/lane/_laneChangedTo,edge/2/_id,edge/3/lane/_id,edge/3/lane/_sampledSeconds,edge/3/lane/_departed,edge/3/lane/_arrived,edge/3/lane/_entered,edge/3/lane/_left,edge/3/lane/_laneChangedFrom,edge/3/lane/_laneChangedTo,edge/3/_id,edge/3/lane/_traveltime,edge/3/lane/_overlapTraveltime,edge/3/lane/_density,edge/3/lane/_laneDensity,edge/3/lane/_occupancy,edge/3/lane/_waitingTime,edge/3/lane/_timeLoss,edge/3/lane/_speed,edge/4/lane/_id,edge/4/lane/_sampledSeconds,edge/4/lane/_traveltime,edge/4/lane/_overlapTraveltime,edge/4/lane/_density,edge/4/lane/_laneDensity,edge/4/lane/_occupancy,edge/4/lane/_waitingTime,edge/4/lane/_timeLoss,edge/4/lane/_speed,edge/4/lane/_departed,edge/4/lane/_arrived,edge/4/lane/_entered,edge/4/lane/_left,edge/4/lane/_laneChangedFrom,edge/4/lane/_laneChangedTo,edge/4/_id,edge/5/lane/_id,edge/5/lane/_sampledSeconds,edge/5/lane/_traveltime,edge/5/lane/_overlapTraveltime,edge/5/lane/_density,edge/5/lane/_laneDensity,edge/5/lane/_occupancy,edge/5/lane/_waitingTime,edge/5/lane/_timeLoss,edge/5/lane/_speed,edge/5/lane/_departed,edge/5/lane/_arrived,edge/5/lane/_entered,edge/5/lane/_left,edge/5/lane/_laneChangedFrom,edge/5/lane/_laneChangedTo,edge/5/_id,edge/6/lane/_id,edge/6/lane/_sampledSeconds,edge/6/lane/_traveltime,edge/6/lane/_overlapTraveltime,edge/6/lane/_density,edge/6/lane/_laneDensity,edge/6/lane/_occupancy,edge/6/lane/_waitingTime,edge/6/lane/_timeLoss,edge/6/lane/_speed,edge/6/lane/_departed,edge/6/lane/_arrived,edge/6/lane/_entered,edge/6/lane/_left,edge/6/lane/_laneChangedFrom,edge/6/lane/_laneChangedTo,edge/6/_id,edge/7/lane/_id,edge/7/lane/_sampledSeconds,edge/7/lane/_traveltime,edge/7/lane/_overlapTraveltime,edge/7/lane/_density,edge/7/lane/_laneDensity,edge/7/lane/_occupancy,edge/7/lane/_waitingTime,edge/7/lane/_timeLoss,edge/7/lane/_speed,edge/7/lane/_departed,edge/7/lane/_arrived,edge/7/lane/_entered,edge/7/lane/_left,edge/7/lane/_laneChangedFrom,edge/7/lane/_laneChangedTo,edge/7/_id
-gneE0_0,2.00,0,0,0,0,0,0,-gneE0,79.00,80.00,int_79,-gneE1_0,9.00,,100000.00,37.07,37.07,18.53,9.00,9.00,0.00,0,0,0,0,0,0,-gneE1,25.14,26.10,8.24,8.24,7.62,0.00,0.54,9.66,-gneE3_0,2.00,,100000.00,8.24,8.24,4.12,2.00,2.00,0.00,0,0,0,0,0,0,-gneE3,-gneE5_0,13.00,0,0,0,0,0,0,-gneE5,,100000.00,53.54,53.54,32.00,13.00,13.00,0.00,gneE0_0,9.00,89.29,91.13,37.07,37.07,18.53,1.00,7.29,2.72,0,0,0,0,0,0,gneE0,gneE1_0,2.00,17.54,17.90,8.24,8.24,4.12,0.00,0.14,13.85,0,0,0,0,0,0,gneE1,gneE3_0,3.00,21.96,22.41,12.36,12.36,6.18,0.00,0.51,11.06,0,0,0,0,0,0,gneE3,,,,,,,,,,,,,,,,,
-gneE0_0,2.00,0,0,0,0,0,0,-gneE0,80.00,81.00,int_80,-gneE1_0,9.00,,100000.00,37.07,37.07,18.53,9.00,9.00,0.00,0,0,0,0,0,0,-gneE1,25.95,26.94,8.24,8.24,7.62,0.00,0.59,9.36,-gneE3_0,2.00,,100000.00,8.24,8.24,4.12,2.00,2.00,0.00,0,0,0,0,0,0,-gneE3,-gneE5_0,13.00,0,0,0,0,0,0,-gneE5,,100000.00,53.54,53.54,32.00,13.00,13.00,0.00,gneE0_0,9.00,77.30,78.89,37.07,37.07,18.53,0.00,7.04,3.14,0,0,0,0,0,0,gneE0,gneE1_0,2.00,17.30,17.66,8.24,8.24,4.12,0.00,0.12,14.04,0,0,0,0,0,0,gneE1,gneE3_0,3.31,22.49,22.95,13.65,13.65,6.29,0.00,0.62,10.80,0,0,1,0,0,0,gneE3,,,,,,,,,,,,,,,,,
-gneE0_0,2.00,0,0,0,0,0,0,-gneE0,81.00,82.00,int_81,-gneE1_0,9.00,,100000.00,37.07,37.07,18.53,9.00,9.00,0.00,0,0,0,0,0,0,-gneE1,27.53,28.58,8.24,8.24,7.62,0.00,0.67,8.82,-gneE3_0,2.00,,100000.00,8.24,8.24,4.12,2.00,2.00,0.00,0,0,0,0,0,0,-gneE3,-gneE5_0,13.00,0,0,0,0,0,0,-gneE5,,100000.00,53.54,53.54,32.00,13.00,13.00,0.00,gneE0_0,9.00,72.93,72.45,37.07,37.07,18.35,0.00,6.46,3.42,0,0,0,1,0,0,gneE0,gneE1_0,2.00,16.79,17.14,8.24,8.24,4.12,0.00,0.06,14.46,0,0,0,0,0,0,gneE1,gneE3_0,4.00,22.31,22.77,16.47,16.47,7.92,0.00,0.71,10.88,0,0,0,0,0,0,gneE3,,,,,,,,,,,,,,,,,
-gneE0_0,2.00,0,0,0,0,0,0,-gneE0,82.00,83.00,int_82,-gneE1_0,9.00,,100000.00,37.07,37.07,18.53,9.00,9.00,0.00,0,0,0,0,0,0,-gneE1,23.03,23.91,8.24,8.24,7.62,0.00,0.43,10.54,-gneE3_0,2.00,,100000.00,8.24,8.24,4.12,2.00,2.00,0.00,0,0,0,0,0,0,-gneE3,-gneE5_0,13.00,0,0,0,0,0,0,-gneE5,,100000.00,53.54,53.54,32.00,13.00,13.00,0.00,gneE0_0,8.00,64.49,65.82,32.95,32.95,16.47,0.00,5.83,3.77,0,0,0,0,0,0,gneE0,gneE1_0,1.73,17.92,17.91,7.14,7.14,3.23,0.00,0.11,13.83,0,1,0,0,0,0,gneE1,gneE3_0,4.04,20.44,20.86,16.66,16.66,8.24,0.00,0.42,11.88,0,0,1,0,0,0,gneE3,,,,,,,,,,,,,,,,,
-gneE0_0,2.00,0,1,0,0,0,0,-gneE0,83.00,84.00,int_83,-gneE1_0,9.00,,100000.00,37.07,37.07,18.53,9.00,9.00,0.00,0,0,0,0,0,0,-gneE1,21.84,21.32,8.24,8.24,6.81,0.00,0.23,11.82,-gneE3_0,2.00,,100000.00,8.24,8.24,4.12,2.00,2.00,0.00,0,0,0,0,0,0,-gneE3,-gneE5_0,13.00,0,0,0,0,0,0,-gneE5,,100000.00,53.54,53.54,32.00,13.00,13.00,0.00,gneE0_0,8.00,54.46,55.58,32.95,32.95,16.47,0.00,5.42,4.46,0,0,0,0,0,0,gneE0,gneE1_0,1.00,18.00,18.37,4.12,4.12,2.06,0.00,0.02,13.49,0,0,0,0,0,0,gneE1,gneE3_0,5.00,21.25,21.68,20.59,20.59,9.81,0.00,0.80,11.43,0,0,0,0,0,0,gneE3,,,,,,,,,,,,,,,,,
-gneE0_0,1.00,0,0,0,0,0,0,-gneE0,84.00,85.00,int_84,-gneE1_0,9.00,,100000.00,37.07,37.07,18.53,9.00,9.00,0.00,0,0,0,0,0,0,-gneE1,20.57,21.12,4.12,4.12,2.68,0.00,0.07,11.81,-gneE3_0,2.00,,100000.00,8.24,8.24,4.12,2.00,2.00,0.00,0,0,0,0,0,0,-gneE3,-gneE5_0,13.00,0,0,0,0,0,0,-gneE5,,100000.00,53.54,53.54,32.00,13.00,13.00,0.00,gneE0_0,8.00,50.00,50.83,32.95,32.95,15.56,0.00,4.77,4.88,0,0,0,1,0,0,gneE0,gneE1_0,1.00,18.24,18.62,4.12,4.12,2.06,0.00,0.03,13.31,0,0,0,0,0,0,gneE1,gneE3_0,5.00,19.45,19.85,20.59,20.59,10.30,0.00,0.43,12.48,0,0,0,0,0,0,gneE3,,,,,,,,,,,,,,,,,
-gneE0_0,1.00,0,0,0,0,0,0,-gneE0,85.00,86.00,int_85,-gneE1_0,9.00,,100000.00,37.07,37.07,18.53,9.00,9.00,0.00,0,0,0,0,0,0,-gneE1,20.03,20.57,4.12,4.12,2.68,0.00,0.05,12.12,-gneE3_0,2.00,,100000.00,8.24,8.24,4.12,2.00,2.00,0.00,0,0,0,0,0,0,-gneE3,-gneE5_0,13.00,0,0,0,0,0,0,-gneE5,,100000.00,53.54,53.54,32.00,13.00,13.00,0.00,gneE0_0,7.00,43.75,44.65,28.83,28.83,14.42,0.00,4.27,5.55,0,0,0,0,0,0,gneE0,gneE1_0,1.00,17.72,18.08,4.12,4.12,2.06,0.00,0.00,13.70,0,0,0,0,0,0,gneE1,gneE3_0,5.29,19.94,20.35,21.80,21.80,10.40,0.00,0.58,12.18,0,0,1,0,0,0,gneE3,,,,,,,,,,,,,,,,,
-gneE0_0,0.77,0,1,0,0,0,0,-gneE0,86.00,87.00,int_86,-gneE1_0,9.00,,100000.00,37.07,37.07,18.53,9.00,9.00,0.00,0,0,0,0,0,0,-gneE1,20.60,21.15,3.17,3.17,1.32,0.00,0.06,11.79,-gneE3_0,2.00,,100000.00,8.24,8.24,4.12,2.00,2.00,0.00,0,0,0,0,0,0,-gneE3,-gneE5_0,13.00,0,0,0,0,0,0,-gneE5,,100000.00,53.54,53.54,32.00,13.00,13.00,0.00,gneE0_0,7.00,39.79,40.59,28.83,28.83,14.17,0.00,3.63,6.11,0,0,0,1,0,0,gneE0,gneE1_0,1.00,18.17,18.55,4.12,4.12,2.06,0.00,0.03,13.36,0,0,0,0,0,0,gneE1,gneE3_0,6.00,20.38,20.80,24.71,24.71,12.10,0.00,0.75,11.91,0,0,0,0,0,0,gneE3,,,,,,,,,,,,,,,,,
-gneE1_0,9.00,0,0,0,0,0,0,-gneE1,87.00,88.00,int_87,-gneE3_0,2.00,,100000.00,8.24,8.24,4.12,2.00,2.00,0.00,0,0,0,0,0,0,-gneE3,,100000.00,37.07,37.07,18.53,9.00,9.00,0.00,-gneE5_0,13.00,,100000.00,53.54,53.54,32.00,13.00,13.00,0.00,0,0,0,0,0,0,-gneE5,gneE0_0,6.00,0,0,0,0,0,0,gneE0,39.09,39.89,24.71,24.71,12.36,0.00,3.40,6.21,gneE1_0,1.00,18.68,19.06,4.12,4.12,2.06,0.00,0.06,13.00,0,0,0,0,0,0,gneE1,gneE3_0,6.00,19.69,20.10,24.71,24.71,12.36,0.00,0.56,12.33,0,0,0,0,0,0,gneE3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-gneE1_0,9.00,0,0,0,0,0,0,-gneE1,88.00,89.00,int_88,-gneE3_0,2.00,,100000.00,8.24,8.24,4.12,2.00,2.00,0.00,0,0,0,0,0,0,-gneE3,,100000.00,37.07,37.07,18.53,9.00,9.00,0.00,-gneE5_0,13.00,,100000.00,53.54,53.54,32.00,13.00,13.00,0.00,0,0,0,0,0,0,-gneE5,gneE0_0,6.00,0,0,0,1,0,0,gneE0,37.45,38.22,24.71,24.71,12.35,0.00,3.32,6.48,gneE1_0,1.00,18.97,19.36,4.12,4.12,2.06,0.00,0.07,12.80,0,0,0,0,0,0,gneE1,gneE3_0,5.44,19.75,19.95,22.39,22.39,10.83,0.00,0.43,12.42,0,1,0,0,0,0,gneE3,gneE5_0,0.24,35.21,35.94,1.01,1.01,0.08,0.00,0.11,6.90,0,0,1,0,0,0,gneE5,,,,,,,,,,,,,,,,,
-gneE1_0,9.00,0,0,0,0,0,0,-gneE1,89.00,90.00,int_89,-gneE3_0,2.00,,100000.00,8.24,8.24,4.12,2.00,2.00,0.00,0,0,0,0,0,0,-gneE3,,100000.00,37.07,37.07,18.53,9.00,9.00,0.00,-gneE5_0,13.00,,100000.00,53.54,53.54,32.00,13.00,13.00,0.00,0,0,0,0,0,0,-gneE5,gneE0_0,5.00,0,0,0,0,0,0,gneE0,39.28,40.09,20.59,20.59,10.30,0.00,2.80,6.18,gneE1_0,1.00,19.23,19.63,4.12,4.12,2.06,0.00,0.08,12.63,0,0,0,0,0,0,gneE1,gneE3_0,5.00,19.34,19.74,20.59,20.59,10.30,0.00,0.32,12.55,0,0,0,0,0,0,gneE3,gneE5_0,1.00,27.27,27.83,4.12,4.12,1.81,0.00,0.31,8.90,0,0,0,0,0,0,gneE5,,,,,,,,,,,,,,,,,
-gneE1_0,9.00,0,0,0,0,0,0,-gneE1,90.00,91.00,int_90,-gneE3_0,2.00,,100000.00,8.24,8.24,4.12,2.00,2.00,0.00,0,0,0,0,0,0,-gneE3,,100000.00,37.07,37.07,18.53,9.00,9.00,0.00,-gneE5_0,13.00,,100000.00,53.54,53.54,32.00,13.00,13.00,0.00,0,0,0,0,0,0,-gneE5,gneE0_0,5.00,0,0,0,1,0,0,gneE0,36.97,37.49,20.59,20.59,10.28,0.00,2.65,6.61,gneE1_0,1.46,20.13,20.54,6.03,6.03,2.50,0.00,0.23,12.06,0,0,1,0,0,0,gneE1,gneE3_0,5.00,20.10,20.51,20.59,20.59,10.30,0.00,0.49,12.08,0,0,0,0,0,0,gneE3,gneE5_0,1.00,21.49,21.94,4.12,4.12,2.06,0.00,0.13,11.30,0,0,0,0,0,0,gneE5,,,,,,,,,,,,,,,,,
-gneE1_0,9.00,0,0,0,0,0,0,-gneE1,91.00,92.00,int_91,-gneE3_0,2.00,,100000.00,8.24,8.24,4.12,2.00,2.00,0.00,0,0,0,0,0,0,-gneE3,,100000.00,37.07,37.07,18.53,9.00,9.00,0.00,-gneE5_0,13.00,,100000.00,53.54,53.54,32.00,13.00,13.00,0.00,0,0,0,0,0,0,-gneE5,gneE0_0,4.00,0,0,0,0,0,0,gneE0,38.02,38.81,16.47,16.47,8.24,0.00,2.16,6.39,gneE1_0,1.66,19.60,19.82,6.84,6.84,3.02,0.00,0.29,12.50,0,1,0,0,0,0,gneE1,gneE3_0,5.00,20.68,21.10,20.59,20.59,10.30,0.00,0.62,11.74,0,0,0,0,0,0,gneE3,gneE5_0,1.00,20.19,20.61,4.12,4.12,2.06,0.00,0.07,12.03,0,0,0,0,0,0,gneE5,,,,,,,,,,,,,,,,,
-gneE1_0,9.00,0,0,0,0,0,0,-gneE1,92.00,93.00,int_92,-gneE3_0,2.00,,100000.00,8.24,8.24,4.12,2.00,2.00,0.00,0,0,0,0,0,0,-gneE3,,100000.00,37.07,37.07,18.53,9.00,9.00,0.00,-gneE5_0,13.00,,100000.00,53.54,53.54,32.00,13.00,13.00,0.00,0,0,0,0,0,0,-gneE5,gneE0_0,4.00,0,0,0,0,0,0,gneE0,35.15,35.87,16.47,16.47,8.24,0.00,2.02,6.91,gneE1_0,1.59,18.62,19.00,6.56,6.56,2.80,0.00,0.26,13.04,0,0,1,0,0,0,gneE1,gneE3_0,5.00,19.93,20.34,20.59,20.59,10.30,0.00,0.46,12.19,0,0,0,0,0,0,gneE3,gneE5_0,1.00,20.58,21.00,4.12,4.12,2.06,0.00,0.09,11.80,0,0,0,0,0,0,gneE5,,,,,,,,,,,,,,,,,
-gneE1_0,9.00,0,0,0,0,0,0,-gneE1,93.00,94.00,int_93,-gneE3_0,2.00,,100000.00,8.24,8.24,4.12,2.00,2.00,0.00,0,0,0,0,0,0,-gneE3,,100000.00,37.07,37.07,18.53,9.00,9.00,0.00,-gneE5_0,13.00,,100000.00,53.54,53.54,32.00,13.00,13.00,0.00,0,0,0,0,0,0,-gneE5,gneE0_0,4.00,0,0,0,1,0,0,gneE0,34.78,37.88,16.47,16.47,7.46,0.00,1.71,6.54,gneE1_0,2.00,17.41,17.77,8.24,8.24,4.12,0.00,0.17,13.95,0,0,0,0,0,0,gneE1,gneE3_0,5.00,19.91,20.32,20.59,20.59,10.30,0.00,0.45,12.20,0,0,0,0,0,0,gneE3,gneE5_0,1.00,20.42,20.84,4.12,4.12,2.06,0.00,0.08,11.89,0,0,0,0,0,0,gneE5,,,,,,,,,,,,,,,,,
-gneE1_0,9.00,0,0,0,0,0,0,-gneE1,94.00,95.00,int_94,-gneE3_0,2.00,,100000.00,8.24,8.24,4.12,2.00,2.00,0.00,0,0,0,0,0,0,-gneE3,,100000.00,37.07,37.07,18.53,9.00,9.00,0.00,-gneE5_0,13.00,,100000.00,53.54,53.54,32.00,13.00,13.00,0.00,0,0,0,0,0,0,-gneE5,gneE0_0,3.00,0,0,0,0,0,0,gneE0,34.98,35.70,12.36,12.36,6.18,0.00,1.58,6.94,gneE1_0,2.00,16.96,17.31,8.24,8.24,4.12,0.00,0.12,14.31,0,0,0,0,0,0,gneE1,gneE3_0,5.19,20.40,20.82,21.36,21.36,10.34,0.00,0.58,11.90,0,0,1,0,0,0,gneE3,gneE5_0,1.00,19.40,19.79,4.12,4.12,2.06,0.00,0.03,12.52,0,0,0,0,0,0,gneE5,,,,,,,,,,,,,,,,,
-gneE1_0,9.00,0,0,0,0,0,0,-gneE1,95.00,96.00,int_95,-gneE3_0,2.00,,100000.00,8.24,8.24,4.12,2.00,2.00,0.00,0,0,0,0,0,0,-gneE3,,100000.00,37.07,37.07,18.53,9.00,9.00,0.00,-gneE5_0,13.00,,100000.00,53.54,53.54,32.00,13.00,13.00,0.00,0,0,0,0,0,0,-gneE5,gneE0_0,3.00,0,0,0,1,0,0,gneE0,36.23,37.08,12.36,12.36,6.12,0.00,1.63,6.68,gneE1_0,2.00,16.07,16.40,8.24,8.24,4.12,0.00,0.02,15.11,0,0,0,0,0,0,gneE1,gneE3_0,6.00,21.20,21.64,24.71,24.71,11.97,0.00,0.83,11.45,0,0,0,0,0,0,gneE3,gneE5_0,1.00,19.51,19.91,4.12,4.12,2.06,0.00,0.04,12.44,0,0,0,0,0,0,gneE5,,,,,,,,,,,,,,,,,
-gneE1_0,9.00,0,0,0,0,0,0,-gneE1,96.00,97.00,int_96,-gneE3_0,2.00,,100000.00,8.24,8.24,4.12,2.00,2.00,0.00,0,0,0,0,0,0,-gneE3,,100000.00,37.07,37.07,18.53,9.00,9.00,0.00,-gneE5_0,13.00,,100000.00,53.54,53.54,32.00,13.00,13.00,0.00,0,0,0,0,0,0,-gneE5,gneE0_0,2.00,0,0,0,0,0,0,gneE0,42.23,43.10,8.24,8.24,4.12,0.00,1.20,5.75,gneE1_0,2.00,16.51,16.85,8.24,8.24,4.12,0.00,0.07,14.71,0,0,0,0,0,0,gneE1,gneE3_0,6.00,20.59,21.02,24.71,24.71,12.36,0.00,0.67,11.79,0,0,0,0,0,0,gneE3,gneE5_0,1.00,19.52,19.92,4.12,4.12,2.06,0.00,0.04,12.44,0,0,0,0,0,0,gneE5,,,,,,,,,,,,,,,,,
-gneE1_0,9.00,0,0,0,0,0,0,-gneE1,97.00,98.00,int_97,-gneE3_0,2.00,,100000.00,8.24,8.24,4.12,2.00,2.00,0.00,0,0,0,0,0,0,-gneE3,,100000.00,37.07,37.07,18.53,9.00,9.00,0.00,-gneE5_0,13.00,,100000.00,53.54,53.54,32.00,13.00,13.00,0.00,0,0,0,0,0,0,-gneE5,gneE0_0,2.00,0,0,0,0,0,0,gneE0,42.26,43.13,8.24,8.24,4.12,0.00,1.21,5.75,gneE1_0,2.60,17.34,17.70,10.70,10.70,4.88,0.00,0.21,14.00,0,0,1,0,0,0,gneE1,gneE3_0,5.78,19.58,20.10,23.81,23.81,11.46,0.00,0.43,12.33,0,1,0,0,0,0,gneE3,gneE5_0,1.00,19.50,19.90,4.12,4.12,2.06,0.00,0.04,12.45,0,0,0,0,0,0,gneE5,,,,,,,,,,,,,,,,,
-gneE1_0,9.00,0,0,0,0,0,0,-gneE1,98.00,99.00,int_98,-gneE3_0,2.00,,100000.00,8.24,8.24,4.12,2.00,2.00,0.00,0,0,0,0,0,0,-gneE3,,100000.00,37.07,37.07,18.53,9.00,9.00,0.00,-gneE5_0,13.00,,100000.00,53.54,53.54,32.00,13.00,13.00,0.00,0,0,0,0,0,0,-gneE5,gneE0_0,2.00,0,0,0,0,0,0,gneE0,64.85,66.18,8.24,8.24,4.12,0.00,1.48,3.74,gneE1_0,3.00,17.49,17.85,12.36,12.36,6.18,0.00,0.26,13.88,0,0,0,0,0,0,gneE1,gneE3_0,5.00,20.50,20.92,20.59,20.59,10.30,0.00,0.59,11.84,0,0,0,0,0,0,gneE3,gneE5_0,1.00,20.40,20.82,4.12,4.12,2.06,0.00,0.08,11.90,0,0,0,0,0,0,gneE5,,,,,,,,,,,,,,,,,
-gneE1_0,9.00,0,0,0,0,0,0,-gneE1,99.00,100.00,int_99,-gneE3_0,2.00,,100000.00,8.24,8.24,4.12,2.00,2.00,0.00,0,0,0,0,0,0,-gneE3,,100000.00,37.07,37.07,18.53,9.00,9.00,0.00,-gneE5_0,13.00,,100000.00,53.54,53.54,32.00,13.00,13.00,0.00,0,0,0,0,0,0,-gneE5,gneE0_0,2.00,0,0,0,0,0,0,gneE0,214.08,218.49,8.24,8.24,4.12,0.00,1.84,1.13,gneE1_0,3.00,16.43,16.77,12.36,12.36,6.18,0.00,0.08,14.78,0,0,0,0,0,0,gneE1,gneE3_0,4.69,19.96,20.31,19.31,19.31,9.25,0.00,0.45,12.20,0,1,0,0,0,0,gneE3,gneE5_0,1.00,19.39,19.79,4.12,4.12,2.06,0.00,0.03,12.52,0,0,0,0,0,0,gneE5,,,,,,,,,,,,,,,,,
-gneE1_0,9.00,0,0,0,0,0,0,-gneE1,100.00,101.00,int_100,-gneE3_0,2.00,,100000.00,8.24,8.24,4.12,2.00,2.00,0.00,0,0,0,0,0,0,-gneE3,,100000.00,37.07,37.07,18.53,9.00,9.00,0.00,-gneE5_0,13.00,3016.96,1415.59,53.54,53.54,31.85,12.00,12.67,0.18,0,0,0,1,0,0,-gneE5,gneE0_0,2.00,0,0,0,0,0,0,gneE0,475.72,485.51,8.24,8.24,4.12,1.00,1.93,0.51,gneE1_0,3.00,16.60,16.94,12.36,12.36,6.18,0.00,0.11,14.63,0,0,0,0,0,0,gneE1,gneE3_0,4.00,20.11,20.52,16.47,16.47,8.24,0.00,0.45,12.07,0,0,0,0,0,0,gneE3,gneE5_0,1.00,18.82,19.21,4.12,4.12,2.06,0.00,0.00,12.90,0,0,0,0,0,0,gneE5,,,,,,,,,,,,,,,,,
-gneE1_0,9.00,0,0,0,0,0,0,-gneE1,101.00,102.00,int_101,-gneE3_0,2.00,,100000.00,8.24,8.24,4.12,2.00,2.00,0.00,0,0,0,0,0,0,-gneE3,,100000.00,37.07,37.07,18.53,9.00,9.00,0.00,-gneE5_0,12.00,1909.88,1957.54,49.42,49.42,29.94,11.00,11.89,0.13,0,0,0,0,0,0,-gneE5,gneE0_0,2.00,0,0,0,0,0,0,gneE0,4437.03,4528.40,8.24,8.24,4.12,2.00,1.99,0.05,gneE1_0,3.00,16.74,17.08,12.36,12.36,6.18,0.00,0.13,14.51,0,0,0,0,0,0,gneE1,gneE3_0,3.73,19.80,20.27,15.38,15.38,7.26,0.00,0.38,12.22,0,1,0,0,0,0,gneE3,gneE5_0,1.00,20.50,20.92,4.12,4.12,2.06,0.00,0.08,11.84,0,0,0,0,0,0,gneE5,,,,,,,,,,,,,,,,,
-gneE0_0,0.26,0,0,1,0,0,0,-gneE0,102.00,103.00,int_102,-gneE1_0,9.00,,100000.00,37.07,37.07,18.53,9.00,9.00,0.00,0,0,0,0,0,0,-gneE1,44.96,45.89,1.05,1.05,0.07,0.00,0.16,5.40,-gneE3_0,2.00,,100000.00,8.24,8.24,4.12,2.00,2.00,0.00,0,0,0,0,0,0,-gneE3,-gneE5_0,12.00,0,0,0,0,0,0,-gneE5,834.87,855.70,49.42,49.42,29.94,10.00,11.75,0.29,gneE0_0,2.00,14011.88,14300.43,8.24,8.24,4.12,2.00,2.00,0.02,0,0,0,0,0,0,gneE0,gneE1_0,3.00,16.69,17.04,12.36,12.36,6.18,0.00,0.13,14.55,0,0,0,0,0,0,gneE1,gneE3_0,3.00,18.83,19.11,12.36,12.36,6.12,0.00,0.20,12.97,0,1,0,0,0,0,gneE3,gneE5_0,1.00,20.72,21.15,4.12,4.12,2.06,0.00,0.09,11.72,0,0,0,0,0,0,gneE5
-gneE0_0,1.00,0,0,0,0,0,0,-gneE0,103.00,104.00,int_103,-gneE1_0,9.00,,100000.00,37.07,37.07,18.53,9.00,9.00,0.00,0,0,0,0,0,0,-gneE1,33.63,34.32,4.12,4.12,1.69,0.00,0.51,7.22,-gneE3_0,2.00,,100000.00,8.24,8.24,4.12,2.00,2.00,0.00,0,0,0,0,0,0,-gneE3,-gneE5_0,12.00,0,0,0,1,0,0,-gneE5,385.79,347.12,49.42,49.42,29.89,9.00,10.91,0.72,gneE0_0,2.00,48433.36,49430.76,8.24,8.24,4.12,2.00,2.00,0.01,0,0,0,0,0,0,gneE0,gneE1_0,3.00,16.68,17.02,12.36,12.36,6.18,0.00,0.13,14.56,0,0,0,0,0,0,gneE1,gneE3_0,2.00,20.98,21.41,8.24,8.24,4.12,0.00,0.20,11.57,0,0,0,0,0,0,gneE3,gneE5_0,1.00,20.27,20.69,4.12,4.12,2.06,0.00,0.07,11.98,0,0,0,0,0,0,gneE5
-gneE0_0,1.00,0,0,0,0,0,0,-gneE0,104.00,105.00,int_104,-gneE1_0,9.00,,100000.00,37.07,37.07,18.53,9.00,9.00,0.00,0,0,0,0,0,0,-gneE1,25.77,26.30,4.12,4.12,2.06,0.00,0.36,9.42,-gneE3_0,2.00,,100000.00,8.24,8.24,4.12,2.00,2.00,0.00,0,0,0,0,0,0,-gneE3,-gneE5_0,11.00,0,0,0,0,0,0,-gneE5,519.13,530.93,45.30,45.30,25.00,8.00,10.63,0.47,gneE0_0,2.00,100000.00,100000.00,8.24,8.24,4.12,2.00,2.00,0.00,0,0,0,0,0,0,gneE0,gneE1_0,3.00,16.62,16.96,12.36,12.36,6.18,0.00,0.12,14.61,0,0,0,0,0,0,gneE1,gneE3_0,2.00,19.90,20.31,8.24,8.24,4.12,0.00,0.10,12.20,0,0,0,0,0,0,gneE3,gneE5_0,1.00,20.84,21.27,4.12,4.12,2.06,0.00,0.10,11.65,0,0,0,0,0,0,gneE5
